"feature","variable","level","estimate","std.error","p.value","q.value","method"
"cat.pC194.","BIL_INC_ATB","Yes",-0.00354779225315118,0.00448284168224318,0.42870132566275,0.771514637743774,"CPLM"
"cat.pC194.","HTA_PRE_ECLAM","Yes",0.0111944746832043,0.0141877265431907,0.430097240581299,0.771514637743774,"CPLM"
"tet.O.W.","RCIU","Yes",-0.00878383988060863,0.0112331503861432,0.434239881152768,0.77780025771187,"CPLM"
"ant.3....Ia","DIABET_GESTA","Yes",-0.00447312945070655,0.00574022816292909,0.435826649003553,0.777805554581397,"CPLM"
"blaSHV.1","PAT_AGE","PAT_AGE",0.00112840961233253,0.00144652645298768,0.435342462651346,0.777805554581397,"CPLM"
"tet.K.","OUT_GROUP","D",-0.0139392941472056,0.017900808725123,0.436158615582179,0.777805554581397,"CPLM"
"msr.D.","CERCLAGE","Yes",0.0441952603154092,0.0568984471628638,0.4373125922934,0.778723300311932,"CPLM"
"blaTEM.1C","PAT_AGE","PAT_AGE",-0.00212398987041055,0.00273921121019574,0.438102149465909,0.778990391313105,"CPLM"
"blaCTX.M.27","OUT_GROUP","D",-0.00104443468644431,0.00135051277157989,0.439308422861957,0.779996587530413,"CPLM"
"tet.D.","PAT_AGE","PAT_AGE",0.00197709315223318,0.00256285254941232,0.440444744310555,0.780875834891202,"CPLM"
"fusB","BIL_INC_ATB","Yes",0.0102399051744185,0.0133353267004951,0.442559616300252,0.783484902112946,"CPLM"
"blaCTX.M.15","RCIU","Yes",-0.0107117533977081,0.014000976569159,0.444228746287472,0.785298422319508,"CPLM"
"lsa.C.","HTA_PRE_ECLAM","Yes",0.067061483854052,0.0878535693232309,0.445265130170074,0.785989751517609,"CPLM"
"aac.6...Ic","OUT_GROUP","B",-0.000950050709783357,0.00124774671647869,0.446410358492636,0.786870935809016,"CPLM"
"blaTEM.166","BIL_INC_ATB","Yes",0.000757961951470553,0.000999423536846607,0.448212072195243,0.788905063488159,"CPLM"
"dfrA7","DIABET_GESTA","Yes",-0.00160055512048467,0.00211448711411063,0.449081490240781,0.789294740423191,"CPLM"
"tet.L.","BIL_INC_ATB","Yes",0.0149310348589444,0.0198021416985653,0.450842550097602,0.791248164292334,"CPLM"
"catA1","CERCLAGE","Yes",-0.0117510374670672,0.0157193078460966,0.454728989015952,0.796778764743038,"CPLM"
"dfrG","OUT_GROUP","D",0.0102590654731432,0.0137409584013604,0.455302151281736,0.796778764743038,"CPLM"
"blaSRT.1","OUT_GROUP","D",0.000989864993080256,0.00133594044962117,0.458723795050115,0.80046645038831,"CPLM"
"str","RCIU","Yes",0.00762421943200032,0.0102827082282715,0.458414423709966,0.80046645038831,"CPLM"
"ant.6..Ia","CERCLAGE","Yes",-0.0307227157619457,0.0416642325178936,0.460886275094667,0.80308938922075,"CPLM"
"erm.A.","BIL_INC_ATB","Yes",0.0219338550703309,0.0298104321316568,0.461865915273306,0.803646692575552,"CPLM"
"msr.A.","PAT_AGE","PAT_AGE",-0.00404419613333774,0.0055120584366807,0.463131724778462,0.804699630214217,"CPLM"
"aac.6...Ii","HTA_PRE_ECLAM","Yes",-0.0128880312630672,0.0176616298750473,0.46556181346997,0.807471326004756,"CPLM"
"ant.6..Ia","IMC","IMC",0.00645626509981617,0.00885734694027217,0.466052826093057,0.807471326004756,"CPLM"
"OqxB","RCIU","Yes",-0.0212146308993313,0.0292202385329709,0.467823293318178,0.807942203658483,"CPLM"
"aadA2","OUT_GROUP","D",0.00781471613890812,0.0107775988773603,0.468397560525701,0.807942203658483,"CPLM"
"blaCTX.M.163","OUT_GROUP","B",-0.000905915411558693,0.00125853653126316,0.471637959724095,0.807942203658483,"CPLM"
"blaSHV.187","DIABET_GESTA","Yes",-0.00210692805473704,0.0029339337600066,0.472680873741751,0.807942203658483,"CPLM"
"cfxA","BIL_INC_ATB","Yes",-0.0105105760891829,0.014551473420196,0.470108074389111,0.807942203658483,"CPLM"
"dfrA7","RCIU","Yes",-0.00240641209151515,0.00334135947459786,0.471408312748946,0.807942203658483,"CPLM"
"fusB","PAT_AGE","PAT_AGE",-0.004431281575625,0.0060923113394179,0.46700766300502,0.807942203658483,"CPLM"
"lnu.A.","OUT_GROUP","C",0.00622329220314639,0.00860291674830945,0.469438295836279,0.807942203658483,"CPLM"
"mph.C.","PAT_AGE","PAT_AGE",-0.00757678387291782,0.0105574086338421,0.472957956657224,0.807942203658483,"CPLM"
"qnrS1","BIL_INC_ATB","Yes",0.00535250714857164,0.00745402410931629,0.472714452897179,0.807942203658483,"CPLM"
"aadA1","BIL_INC_ATB","Yes",0.00464728350046745,0.00659597063407245,0.48108160416264,0.810452826929593,"CPLM"
"blaCTX.M.163","DIABET_GESTA","Yes",-0.00080350200337263,0.00114003796957091,0.480932938360565,0.810452826929593,"CPLM"
"blaSHV.148","OUT_GROUP","C",-0.00298992566618729,0.00419620046551774,0.476135616067502,0.810452826929593,"CPLM"
"blaSHV.187","PAT_AGE","PAT_AGE",0.00079741894269293,0.00112555116257392,0.478653595448397,0.810452826929593,"CPLM"
"dfrA12","RCIU","Yes",-0.010875985161315,0.0152598153348581,0.476018649577486,0.810452826929593,"CPLM"
"dfrA17","OUT_GROUP","D",-0.00783645174196451,0.0111198438631576,0.4809802832949,0.810452826929593,"CPLM"
"mdt.A.","CERCLAGE","Yes",0.00793238169357179,0.0112356248700545,0.480186447357828,0.810452826929593,"CPLM"
"mef.A.","CERCLAGE","Yes",0.0356991075573583,0.0504293435185748,0.479005201128295,0.810452826929593,"CPLM"
"msr.C.","CERCLAGE","Yes",0.00910221339685845,0.012806949656499,0.477254949925153,0.810452826929593,"CPLM"
"tet.O.W.","IMC","IMC",0.00208416382320538,0.00295328293032364,0.480367968783728,0.810452826929593,"CPLM"
"blaCTX.M.15","OUT_GROUP","B",0.00665666053543436,0.00954423016687814,0.485518781116435,0.810627763420043,"CPLM"
"blaCTX.M.163","IMC","IMC",0.000336368055296472,0.000481012633340091,0.484369865748693,0.810627763420043,"CPLM"
"blaTEM.1A","CERCLAGE","Yes",0.0162853575340945,0.02333260183139,0.48519859762662,0.810627763420043,"CPLM"
"blaTEM.1A","HTA_PRE_ECLAM","Yes",-0.0225249325951622,0.0323200463291177,0.485844226023507,0.810627763420043,"CPLM"
"bleO","PAT_AGE","PAT_AGE",-0.00490097294488464,0.00700305983564733,0.484031552436639,0.810627763420043,"CPLM"
"cfxA","DIABET_GESTA","Yes",-0.0120845394684139,0.0172615878731231,0.483875643804717,0.810627763420043,"CPLM"
"lsa.A.","BIL_INC_ATB","Yes",0.0214823836399587,0.0305627584554987,0.482121727033496,0.810627763420043,"CPLM"
"qnrB19","OUT_GROUP","B",-0.000920670855806503,0.00133009964210915,0.488823123587483,0.814482304417996,"CPLM"
"blaCKO.1","BIL_INC_ATB","Yes",0.00288068193683181,0.00422019310323596,0.494862910422026,0.823419432915339,"CPLM"
"qnrS1","RCIU","Yes",-0.00951587558500315,0.0139639111023605,0.495579167457642,0.823486256430297,"CPLM"
"ant.3....Ia","CERCLAGE","Yes",-0.00749845998256997,0.0111197985013645,0.500098890982267,0.826270393749573,"CPLM"
"blaACT.14","OUT_GROUP","D",0.000861365112015103,0.00128894684265211,0.503960959734612,0.826270393749573,"CPLM"
"cat","RCIU","Yes",-0.0272738529927018,0.0407089509617354,0.502875706990312,0.826270393749573,"CPLM"
"floR","HTA_PRE_ECLAM","Yes",-0.00585536361618759,0.00872566408057988,0.502188186021829,0.826270393749573,"CPLM"
"msr.A.","OUT_GROUP","D",0.00999671312494048,0.0148979049890144,0.502211170193571,0.826270393749573,"CPLM"
"qnrD1","DIABET_GESTA","Yes",-0.000891660803955598,0.00131812125611547,0.498746467614483,0.826270393749573,"CPLM"
"tet.B.","OUT_GROUP","D",-0.00762212802348334,0.0114078273065921,0.504038507845593,0.826270393749573,"CPLM"
"tet.O.","OUT_GROUP","D",-0.0150730605966522,0.0223181011713162,0.499438312617978,0.826270393749573,"CPLM"
"tet.O.W.","BIL_INC_ATB","Yes",0.00406604874613925,0.00601428882091138,0.498999527601639,0.826270393749573,"CPLM"
"tet.O.W.","PAT_AGE","PAT_AGE",-0.00182130664487205,0.00271849927126632,0.502878394750118,0.826270393749573,"CPLM"
"blaSHV.101","CERCLAGE","Yes",-0.00153768870427499,0.00231763154379262,0.507026906218047,0.826914257398059,"CPLM"
"msr.C.","OUT_GROUP","D",0.00460419143582017,0.00691924441253307,0.505783022021972,0.826914257398059,"CPLM"
"qnrB19","HTA_PRE_ECLAM","Yes",-0.00217745266869487,0.00328282250624247,0.507146921409155,0.826914257398059,"CPLM"
"tet.M.","RCIU","Yes",0.027638122391108,0.0415749698642322,0.506192540965304,0.826914257398059,"CPLM"
"aac.6...Ic","IMC","IMC",-0.00031645737775959,0.000479993280195251,0.50970607419995,0.827762664500719,"CPLM"
"lnu.B.","OUT_GROUP","C",0.00141722346343416,0.00214958260723916,0.509702052112069,0.827762664500719,"CPLM"
"tet.S.","OUT_GROUP","B",0.00480928486377002,0.00728073490734711,0.508901346702415,0.827762664500719,"CPLM"
"blaMAL.1","OUT_GROUP","B",0.00728944486889004,0.0110832800596455,0.510732570765195,0.828325261241022,"CPLM"
"tet.S.","CERCLAGE","Yes",-0.00853912064073122,0.0130048818907841,0.511432452045138,0.828357349190131,"CPLM"
"ant.3....Ia","OUT_GROUP","D",0.00394139213448915,0.00601571510660994,0.512350166865275,0.828741704172517,"CPLM"
"OqxB","PAT_AGE","PAT_AGE",-0.00443369009416562,0.0070534013208345,0.529618199711092,0.833342735705136,"CPLM"
"aph.3...Ia","OUT_GROUP","C",0.00961643861073207,0.0152849948964267,0.52925582407331,0.833342735705136,"CPLM"
"aph.6..Id","CERCLAGE","Yes",0.0395914663793683,0.0618654716455997,0.522198193326402,0.833342735705136,"CPLM"
"blaL1","RCIU","Yes",0.00188508007849135,0.00290363113324142,0.516199597319762,0.833342735705136,"CPLM"
"blaMAL.1","OUT_GROUP","C",0.00657914396779687,0.0104144661728583,0.52756248964355,0.833342735705136,"CPLM"
"blaTEM.40","CERCLAGE","Yes",-0.00205920901222158,0.00326292158465377,0.527979308949893,0.833342735705136,"CPLM"
"bleO","HTA_PRE_ECLAM","Yes",-0.0309312689565756,0.0483552133950154,0.522388647693651,0.833342735705136,"CPLM"
"cfxA4","IMC","IMC",0.000808417919655777,0.00125242111214792,0.518613516122541,0.833342735705136,"CPLM"
"cfxA4","DIABET_GESTA","Yes",0.00191141480074018,0.00302380693218535,0.527307178854589,0.833342735705136,"CPLM"
"cmx","HTA_PRE_ECLAM","Yes",-0.0183166353487544,0.0283001184294567,0.517484248154301,0.833342735705136,"CPLM"
"dfrA1","DIABET_GESTA","Yes",0.00552600606755271,0.00883394463712832,0.531615193467069,0.833342735705136,"CPLM"
"dfrA14","IMC","IMC",0.00106398930997551,0.00165548490311395,0.520415188962898,0.833342735705136,"CPLM"
"dfrA14","RCIU","Yes",-0.00393908677017027,0.00625540254065669,0.528884627803751,0.833342735705136,"CPLM"
"dfrA5","RCIU","Yes",-0.00354789912985668,0.00549572997174505,0.518555427440522,0.833342735705136,"CPLM"
"floR","DIABET_GESTA","Yes",-0.00205713263121336,0.00328424023212486,0.531075661161535,0.833342735705136,"CPLM"
"lnu.A.","BIL_INC_ATB","Yes",0.00441182814895021,0.00703118437755303,0.530353908500859,0.833342735705136,"CPLM"
"lnu.A.","IMC","IMC",0.00218857910403036,0.0034733314197817,0.528622948389622,0.833342735705136,"CPLM"
"lsa.E.","OUT_GROUP","C",0.0013132466501023,0.00208391093092225,0.528574418483389,0.833342735705136,"CPLM"
"mdt.A.","OUT_GROUP","B",-0.00394579490338894,0.00626793323401341,0.529008097368292,0.833342735705136,"CPLM"
"mecA","HTA_PRE_ECLAM","Yes",0.0283181087901462,0.0448392183584238,0.52768241874646,0.833342735705136,"CPLM"
"mph.C.","HTA_PRE_ECLAM","Yes",0.0440800907498465,0.0692787895581665,0.524599746506288,0.833342735705136,"CPLM"
"tet.32.","DIABET_GESTA","Yes",0.0103408611911861,0.0160383536905935,0.519083847989341,0.833342735705136,"CPLM"
"tet.M.","OUT_GROUP","D",-0.0189009695736216,0.0299679663368023,0.528232919304816,0.833342735705136,"CPLM"
"tet.M.","OUT_GROUP","B",-0.0194092395465704,0.0304686662149921,0.524109896629023,0.833342735705136,"CPLM"
"aac.6...Ib.cr","OUT_GROUP","C",0.00180749559411886,0.00300506482564165,0.547518289706502,0.834158353649149,"CPLM"
"aac.6...Ii","RCIU","Yes",-0.00646258634560723,0.0104734007718151,0.537203358918432,0.834158353649149,"CPLM"
"aac.6...aph.2...","OUT_GROUP","D",-0.00957990507539929,0.015996531320588,0.549256978346977,0.834158353649149,"CPLM"
"aadA2","OUT_GROUP","C",0.00634145999284285,0.0105336250227989,0.547160378581946,0.834158353649149,"CPLM"
"aadA5","OUT_GROUP","D",-0.00684839283375155,0.0111952040780568,0.540719327227784,0.834158353649149,"CPLM"
"aadD","OUT_GROUP","D",0.0104711253882524,0.0173046506289708,0.545109433062818,0.834158353649149,"CPLM"
"blaACT.4","DIABET_GESTA","Yes",-0.000777627976662097,0.00126649061986469,0.53921389962466,0.834158353649149,"CPLM"
"blaCKO.1","OUT_GROUP","C",-0.00311057719834014,0.00506219377651169,0.538903357456694,0.834158353649149,"CPLM"
"blaDHA.1","OUT_GROUP","D",0.000937356195761022,0.00156371797009997,0.548879042576106,0.834158353649149,"CPLM"
"blaMAL.1","DIABET_GESTA","Yes",0.00617293640721837,0.0101428734437891,0.542790674559177,0.834158353649149,"CPLM"
"blaSRT.1","OUT_GROUP","C",0.000792967241326786,0.00130960953890403,0.544847501539844,0.834158353649149,"CPLM"
"blaSRT.1","BIL_INC_ATB","Yes",-0.000651881057803396,0.00107536776859267,0.54438620287641,0.834158353649149,"CPLM"
"blaTEM.1C","RCIU","Yes",-0.00675650860516625,0.0112607094668988,0.548501327710239,0.834158353649149,"CPLM"
"blaTEM.40","RCIU","Yes",-0.00162722079778524,0.00267180913740496,0.542502351428596,0.834158353649149,"CPLM"
"cat","CERCLAGE","Yes",-0.0300075173491425,0.0498196124525611,0.546958901082799,0.834158353649149,"CPLM"
"catA1","RCIU","Yes",-0.00793613436410321,0.0128242479616181,0.53602296242711,0.834158353649149,"CPLM"
"catP","PAT_AGE","PAT_AGE",0.000453817530934855,0.000752813946953711,0.54662293664291,0.834158353649149,"CPLM"
"cfxA2","PAT_AGE","PAT_AGE",-0.00152690102591951,0.00252623960690376,0.545566735740698,0.834158353649149,"CPLM"
"dfrA14","CERCLAGE","Yes",-0.00464056309143135,0.00769198801780915,0.546310281259385,0.834158353649149,"CPLM"
"erm.C.","OUT_GROUP","D",0.0099338020951537,0.016082649127958,0.536791570948259,0.834158353649149,"CPLM"
"lnu.B.","HTA_PRE_ECLAM","Yes",-0.00335282678308067,0.00556119382528411,0.546577246615414,0.834158353649149,"CPLM"
"lnu.C.","CERCLAGE","Yes",0.0170520077072459,0.0277097575088885,0.538304341216444,0.834158353649149,"CPLM"
"qnrB19","RCIU","Yes",-0.00118359683109002,0.0019469884378004,0.543246114218193,0.834158353649149,"CPLM"
"qnrS1","HTA_PRE_ECLAM","Yes",-0.0144742363878458,0.023303595659337,0.534523295103243,0.834158353649149,"CPLM"
"tet.X.","CERCLAGE","Yes",0.0132201105297035,0.0214788527364991,0.538228360134489,0.834158353649149,"CPLM"
"bleO","IMC","IMC",-0.00446323329704495,0.00752734075742567,0.553223808446879,0.837458686312016,"CPLM"
"fosA5","HTA_PRE_ECLAM","Yes",-0.0144472282369737,0.0243820930497,0.553492809918861,0.837458686312016,"CPLM"
"msr.D.","RCIU","Yes",0.0278554609833485,0.0469832439031103,0.553260960248836,0.837458686312016,"CPLM"
"fusC","RCIU","Yes",0.0141982055556873,0.0240347529429209,0.554696995473525,0.838239380256517,"CPLM"
"blaSHV.148","OUT_GROUP","B",-0.0026228486398777,0.00446700370456882,0.557095841363556,0.840821232689976,"CPLM"
"aph.3...IIIa","IMC","IMC",0.00162666231971018,0.00279148891528672,0.560080384455097,0.84357408361727,"CPLM"
"fosA6","PAT_AGE","PAT_AGE",-0.000925494291112258,0.00159194572365492,0.560997543292273,0.84357408361727,"CPLM"
"lsa.C.","BIL_INC_ATB","Yes",0.0183394906602136,0.0315279775021027,0.56077590537061,0.84357408361727,"CPLM"
"fosB","BIL_INC_ATB","Yes",0.00707780400320141,0.0122568174356715,0.563629732798448,0.846487070959938,"CPLM"
"blaSHV.101","BIL_INC_ATB","Yes",0.000582947164313614,0.00101477293671659,0.565656092307503,0.848484138461255,"CPLM"
"fosA7","OUT_GROUP","D",0.00348545015492602,0.00608311584264404,0.566664197485038,0.848950790328138,"CPLM"
"erm.T.","CERCLAGE","Yes",-0.00341962504806484,0.00601358923640228,0.569593964774014,0.851632653900012,"CPLM"
"floR","OUT_GROUP","B",-0.00200899224420455,0.00353528751266751,0.569852719974146,0.851632653900012,"CPLM"
"blaDHA.1","OUT_GROUP","B",0.000910477621593261,0.00161068478259319,0.571887667211489,0.853626444440679,"CPLM"
"lnu.A.","OUT_GROUP","B",0.00505466584842918,0.00901205266896276,0.574880423257207,0.85704327481919,"CPLM"
"fusC","HTA_PRE_ECLAM","Yes",0.0222738549048119,0.0397975171844899,0.575698061051427,0.857213005330853,"CPLM"
"dfrA12","BIL_INC_ATB","Yes",-0.00454318249016021,0.00814296464915832,0.576894011139585,0.857944939643485,"CPLM"
"aadD","IMC","IMC",0.00379305330877527,0.00684161592211225,0.579298981400879,0.860240212816447,"CPLM"
"fosA6","HTA_PRE_ECLAM","Yes",-0.00600664348748824,0.0108500736158408,0.579849929985471,0.860240212816447,"CPLM"
"tet.O.32.O.","DIABET_GESTA","Yes",0.00722548705204146,0.013116258741136,0.581715811151049,0.861958464698269,"CPLM"
"blaCKO.1","OUT_GROUP","B",-0.00296439815138619,0.00541388932190807,0.583998004936832,0.863239769433327,"CPLM"
"dfrA5","CERCLAGE","Yes",-0.00369324948535683,0.00673889161490436,0.583657577784081,0.863239769433327,"CPLM"
"OqxB","DIABET_GESTA","Yes",-0.0100250383169403,0.0184858146515807,0.58760511044178,0.866468552685337,"CPLM"
"lnu.A.","HTA_PRE_ECLAM","Yes",-0.0120955317900875,0.0222907747699452,0.587388018407726,0.866468552685337,"CPLM"
"cat.pC221.","PAT_AGE","PAT_AGE",-0.00146538625686823,0.00270767001731179,0.588370948181478,0.866548748349505,"CPLM"
"bleO","OUT_GROUP","B",0.0105864927601095,0.0196346148565921,0.589766133601458,0.867554529863014,"CPLM"
"cat.pC194.","OUT_GROUP","C",0.00293984808227833,0.00548053634319849,0.59167098772844,0.868380528838955,"CPLM"
"cat.pC194.","IMC","IMC",-0.00118151198996121,0.00220733963553205,0.592466518444312,0.868380528838955,"CPLM"
"lsa.E.","HTA_PRE_ECLAM","Yes",0.00289186675843047,0.0054014115772799,0.592379561815958,0.868380528838955,"CPLM"
"aadA2","CERCLAGE","Yes",-0.0105266944491758,0.0199120335312283,0.597041371719906,0.872713277891196,"CPLM"
"dfrA7","OUT_GROUP","B",-0.0012199895406902,0.00230412119151321,0.596471475796773,0.872713277891196,"CPLM"
"fosA5","CERCLAGE","Yes",0.00926949200340906,0.0175593446616309,0.597572145945203,0.872713277891196,"CPLM"
"blaTEM.1C","DIABET_GESTA","Yes",-0.00374850545914831,0.00712258771780371,0.598690751383705,0.873177785028168,"CPLM"
"mph.A.","HTA_PRE_ECLAM","Yes",-0.0182810634890259,0.0347963587407927,0.599323996948726,0.873177785028168,"CPLM"
"blaL1","IMC","IMC",0.000398095929666617,0.000761488996968777,0.601123052602604,0.874752542496979,"CPLM"
"lsa.A.","OUT_GROUP","B",0.0205206219918361,0.0396786160026515,0.605036926499887,0.878005865812344,"CPLM"
"tet.B.","PAT_AGE","PAT_AGE",-0.00214345481368037,0.00415845555095333,0.606242145441857,0.878005865812344,"CPLM"
"tet.O.32.O.","IMC","IMC",-0.00282414002324498,0.00547309628007437,0.605851558030445,0.878005865812344,"CPLM"
"tet.S.","HTA_PRE_ECLAM","Yes",-0.00910948553612229,0.0176324703586483,0.605413583448577,0.878005865812344,"CPLM"
"ant.3....Ia","HTA_PRE_ECLAM","Yes",-0.00774524342876207,0.0150892527728774,0.607744729462149,0.878093808404386,"CPLM"
"tet.D.","OUT_GROUP","D",0.00358617044634004,0.00698642334222991,0.607737545233311,0.878093808404386,"CPLM"
"dfrA17","CERCLAGE","Yes",0.0102757377632193,0.020392185486266,0.614327670341262,0.884457567938128,"CPLM"
"msr.D.","OUT_GROUP","B",-0.0166559376943255,0.0330426385172028,0.614209318827456,0.884457567938128,"CPLM"
"tet.J.","RCIU","Yes",-0.0029317350213973,0.00579500758181334,0.612921923396552,0.884457567938128,"CPLM"
"blaTEM.40","OUT_GROUP","B",-0.000915652402008663,0.00182456082732725,0.615774368641581,0.885193109282451,"CPLM"
"cfxA2","CERCLAGE","Yes",-0.00633774657232769,0.0126734687756466,0.617018842184565,0.885193109282451,"CPLM"
"lnu.B.","OUT_GROUP","D",-0.00109551490346534,0.00218885236147187,0.616724890426681,0.885193109282451,"CPLM"
"blaSHV.187","RCIU","Yes",-0.00230144295474239,0.00462316578664556,0.618620285334492,0.886446479455778,"CPLM"
"aadA2","HTA_PRE_ECLAM","Yes",-0.0134135511722748,0.0271762159132906,0.621605050122853,0.886852456886527,"CPLM"
"blaCFE.1","DIABET_GESTA","Yes",-0.000541149437413929,0.00110861404495034,0.625456699889595,0.886852456886527,"CPLM"
"blaCTX.M.163","BIL_INC_ATB","Yes",-0.00048039757481808,0.000977854319588366,0.623230372639002,0.886852456886527,"CPLM"
"blaDHA.1","BIL_INC_ATB","Yes",-0.000615724360350511,0.00126017699796774,0.625123857113029,0.886852456886527,"CPLM"
"bleO","BIL_INC_ATB","Yes",-0.00751443466629315,0.0151652772650692,0.620245370805927,0.886852456886527,"CPLM"
"cat.pC221.","BIL_INC_ATB","Yes",-0.00290098174047064,0.00593725877617543,0.625120487997313,0.886852456886527,"CPLM"
"fosA7","CERCLAGE","Yes",0.00549839046056356,0.011145393655492,0.621777316567573,0.886852456886527,"CPLM"
"qnrB27","DIABET_GESTA","Yes",-0.000574118570689052,0.00117335909056522,0.624632960275108,0.886852456886527,"CPLM"
"qnrB73","DIABET_GESTA","Yes",-0.000573124493890134,0.00117211710090828,0.624866321643859,0.886852456886527,"CPLM"
"aadA5","CERCLAGE","Yes",0.00996971985649144,0.020505353015381,0.626824775992401,0.887421639067208,"CPLM"
"blaSHV.101","RCIU","Yes",-0.000920808620574464,0.00189827466474312,0.62762201005941,0.887421639067208,"CPLM"
"catA1","BIL_INC_ATB","Yes",0.00331682381275305,0.00684612492248965,0.628043885776628,0.887421639067208,"CPLM"
"OqxA","HTA_PRE_ECLAM","Yes",0.0219548007368224,0.0459616481331237,0.632880449279108,0.888074178827135,"CPLM"
"blaACT.4","PAT_AGE","PAT_AGE",0.000233697925204855,0.000486952722738611,0.63128490067094,0.888074178827135,"CPLM"
"lnu.A.","PAT_AGE","PAT_AGE",-0.00154436037886124,0.00322381288439681,0.6319046439171,0.888074178827135,"CPLM"
"lsa.E.","PAT_AGE","PAT_AGE",-0.000373142275504346,0.000780571978331608,0.632623880952633,0.888074178827135,"CPLM"
"tet.S.","BIL_INC_ATB","Yes",0.00271491474717708,0.00564424125194092,0.630512128672121,0.888074178827135,"CPLM"
"tet.W.","OUT_GROUP","D",0.00783168749271485,0.0163871483173292,0.632709683804023,0.888074178827135,"CPLM"
"blaTEM.116","OUT_GROUP","C",-0.00475280457394169,0.00999628403649744,0.63446117857312,0.889267796895351,"CPLM"
"ant.3....Ia","PAT_AGE","PAT_AGE",0.00103205534349637,0.00220396562881607,0.639590105184499,0.893372417562752,"CPLM"
"blaACT.4","CERCLAGE","Yes",-0.00114186956223311,0.00243706705245042,0.639396664403358,0.893372417562752,"CPLM"
"fusB","OUT_GROUP","D",0.00776219081637465,0.0165648652841845,0.639360111388951,0.893372417562752,"CPLM"
"blaSHV.190","HTA_PRE_ECLAM","Yes",-0.00223380850008019,0.00478698898442925,0.640756273758416,0.893976107030642,"CPLM"
"blaL1","PAT_AGE","PAT_AGE",0.000328450881816923,0.000707187413279248,0.642327716488515,0.895143202154475,"CPLM"
"qnrD1","IMC","IMC",0.000250972480039358,0.000545758243841193,0.645616589346123,0.898698292369802,"CPLM"
"aac.6...Ii","CERCLAGE","Yes",-0.00584430012084852,0.0127906668141673,0.647729186428967,0.900333592260091,"CPLM"
"blaADC.25","CERCLAGE","Yes",-0.00314874518512001,0.00697846615610615,0.6518390838296,0.900333592260091,"CPLM"
"blaCTX.M.27","CERCLAGE","Yes",-0.00112191555974762,0.00248493169261484,0.651638243120201,0.900333592260091,"CPLM"
"blaOXA.1","OUT_GROUP","B",-0.00245243993284895,0.00543738368917902,0.651965704740066,0.900333592260091,"CPLM"
"blaTEM.2","OUT_GROUP","C",-0.00161874244536956,0.0035735121557708,0.650560541893804,0.900333592260091,"CPLM"
"mph.C.","BIL_INC_ATB","Yes",0.0103921614851892,0.0229463296101007,0.650628006416594,0.900333592260091,"CPLM"
"mre.A.","RCIU","Yes",0.00995607271573107,0.0218840714383075,0.649148024085267,0.900333592260091,"CPLM"
"aadA1","OUT_GROUP","B",-0.00376938721432755,0.0084798957122138,0.656674857709988,0.903487689941735,"CPLM"
"aph.3...IIIa","PAT_AGE","PAT_AGE",0.00114760844430451,0.00258610735490015,0.657216825359915,0.903487689941735,"CPLM"
"lsa.A.","PAT_AGE","PAT_AGE",0.00621514712871948,0.0139598597272417,0.656163964272608,0.903487689941735,"CPLM"
"mph.C.","OUT_GROUP","B",0.0131110582060977,0.0294657801073608,0.656349527175983,0.903487689941735,"CPLM"
"tet.O.32.O.","BIL_INC_ATB","Yes",-0.00493321111965973,0.0111688137863905,0.658709804285901,0.904519212649636,"CPLM"
"cat.pC194.","DIABET_GESTA","Yes",-0.00233820955505892,0.00533417066934591,0.661135868312937,0.906814307823562,"CPLM"
"lsa.A.","DIABET_GESTA","Yes",0.0158678167787915,0.0362831849780365,0.661870213181565,0.906814307823562,"CPLM"
"fosA7","OUT_GROUP","B",0.00276017544019673,0.00633231289128249,0.662918422999616,0.907229931700598,"CPLM"
"blaCTX.M.27","DIABET_GESTA","Yes",-0.000557280348194981,0.0012919058998301,0.666204480495174,0.907285696051216,"CPLM"
"blaTEM.1C","OUT_GROUP","B",0.00336127937676154,0.00774569329348154,0.66432139625364,0.907285696051216,"CPLM"
"fosA5","OUT_GROUP","C",0.00407907960821767,0.00944169079025669,0.665720691889155,0.907285696051216,"CPLM"
"mre.A.","OUT_GROUP","D",-0.00631358040354694,0.014712010947646,0.667817979470585,0.907285696051216,"CPLM"
"qnrB27","OUT_GROUP","B",-0.000556824353145366,0.00129520640495995,0.667259893475309,0.907285696051216,"CPLM"
"qnrB73","OUT_GROUP","B",-0.000554618752447859,0.00129385456395582,0.668173455958901,0.907285696051216,"CPLM"
"sul1","CERCLAGE","Yes",0.0135078103152138,0.0314494957675114,0.667553566577893,0.907285696051216,"CPLM"
"blaCFE.1","OUT_GROUP","B",-0.000523370176124012,0.00122400787668362,0.668951641802312,0.907330846008035,"CPLM"
"aadA1","OUT_GROUP","D",0.00345367575314343,0.00815688562556514,0.671998939417511,0.909438564678365,"CPLM"
"dfrA14","PAT_AGE","PAT_AGE",-0.000643718412931106,0.00151918984710368,0.671766527074946,0.909438564678365,"CPLM"
"aph.3...Ia","PAT_AGE","PAT_AGE",-0.00242337475497788,0.00578941995845182,0.675518140647326,0.91217416331313,"CPLM"
"qnrD1","HTA_PRE_ECLAM","Yes",-0.00146495583518171,0.00349955444697138,0.675499645258201,0.91217416331313,"CPLM"
